ID,AGE,ANNUAL_INCOME,CREDIT_SCORE,LOAN_AMOUNT,YEARS_AT_JOB,EXISTING_LOANS,DEBT_TO_INCOME_RATIO,PROBABILITY_OF_DEFAULT,TARGET
2420,48,218000,734,554284,3,1,0.435032687,0.460006487,0
2421,48,200000,668,411846,0,0,0,0.488725519,0
2422,54,200000,710,661779,1,0,0,0.447025635,0
2423,37,866000,626,2614938,5,1,0.131867117,0.274586724,0
2424,31,303000,615,834267,1,2,0.872312404,0.709263973,1
2425,29,200000,534,612010,2,0,0,0.378762023,0
2426,22,424000,612,856782,0,0,0,0.468127375,0
2427,66,200000,317,696969,1,1,0.359076147,0.778932487,1
2428,28,1035000,590,4005871,7,2,0.245902229,0.226054251,0
2429,39,906000,641,3377348,2,1,0.14881214,0.227306375,0
2430,38,200000,706,460717,6,1,0.424098949,0.482477878,0
2431,45,200000,623,503002,6,2,1.591213621,0.569492469,0
2432,51,200000,684,704201,8,0,0,0.309908252,0
2433,52,200000,432,597558,6,0,0,0.426897964,0
2434,35,200000,644,573957,0,1,0.598646103,0.675632642,1
2435,39,303000,482,1156431,8,2,1.116510271,0.52469082,0
2436,45,200000,529,568012,0,1,0.716356549,0.68437881,1
2437,39,200000,631,557469,0,3,1.587304017,0.651572299,0
2438,61,208000,777,333849,0,1,0.426118781,0.5626995,0
2439,47,422000,687,706234,1,1,0.162387206,0.4837522,0
2440,50,431000,651,654495,2,0,0,0.292440268,0
2441,49,200000,648,756622,1,0,0,0.44667284,0
2442,56,239000,578,602511,0,1,0.45528045,0.690881313,1
2443,44,200000,595,534280,1,0,0,0.511440674,0
2444,26,604000,692,2182534,1,0,0,0.333042738,0
2445,46,543000,511,1641551,4,2,0.40899928,0.447924639,0
2446,34,200000,709,604750,0,2,1.75262216,0.689180238,1
2447,35,200000,611,448267,0,0,0,0.448008936,0
2448,49,200000,732,716954,0,1,0.65639057,0.620694788,0
2449,56,200000,746,382914,1,0,0,0.500916171,0
2450,42,363000,482,592733,2,0,0,0.371937823,0
2451,45,209000,591,413612,1,1,0.77282726,0.697163028,1
2452,62,642000,564,1392718,1,1,0.253445688,0.515858417,0
2453,44,200000,468,441155,1,0,0,0.578622097,0
2454,70,200000,546,635256,1,0,0,0.552230459,0
2455,48,200000,894,408912,10,0,0,0.234470144,0
2456,22,200000,710,638329,0,3,2.661092036,0.662462476,1
2457,51,200000,841,345566,5,1,0.615560109,0.483472176,0
2458,46,657000,732,1227280,3,0,0,0.148939692,0
2459,57,200000,575,554410,0,0,0,0.552912993,0
2460,50,300000,611,1141421,14,1,0.476244142,0.505105173,0
2461,40,200000,708,729783,4,1,0.424968186,0.471073507,0
2462,27,200000,693,784376,3,2,1.463027217,0.559710036,0
2463,39,230000,592,719025,1,0,0,0.456995332,0
2464,31,460000,499,1467187,2,3,0.870534712,0.472592746,0
2465,35,200000,900,612511,0,0,0,0.418500241,0
2466,49,555000,635,1696661,0,0,0,0.38808363,0
2467,62,200000,617,373560,5,0,0,0.370780914,0
2468,46,200000,661,571869,6,1,0.651739793,0.486521128,0
2469,27,432000,625,1064953,0,2,0.465562327,0.608267312,0
2470,47,200000,662,521268,4,1,0.477536201,0.493880335,0
2471,56,277000,778,778093,4,1,0.367037312,0.442192245,0
2472,34,202000,637,367840,0,0,0,0.459883678,0
2473,40,301000,533,722014,1,0,0,0.492877867,0
2474,42,200000,633,331724,1,1,0.758138773,0.720887755,1
2475,32,200000,603,789834,4,1,0.811043843,0.590539054,0
2476,49,467000,792,838881,5,1,0.258411024,0.344874989,0
2477,40,682000,767,1463784,0,0,0,0.316756174,0
2478,47,200000,660,745646,2,0,0,0.337198587,0
2479,31,215000,522,581956,4,0,0,0.391218995,0
2480,36,349000,527,641843,4,2,0.633754044,0.574576596,0
2481,50,500000,651,1230288,0,1,0.298187246,0.566132297,0
2482,37,200000,683,357933,2,0,0,0.365430282,0
2483,62,200000,612,400107,5,0,0,0.37707111,0
2484,37,200000,601,326014,1,0,0,0.46434646,0
2485,44,505000,590,1310762,1,0,0,0.451847287,0
2486,53,2542000,647,5000000,4,1,0.035811951,0.180117351,0
2487,24,218000,411,646353,0,3,1.262236661,0.796287143,1
2488,22,200000,539,603172,5,1,0.857620854,0.612815023,0
2489,23,385000,587,770562,1,0,0,0.458999315,0
2490,57,881000,770,2078926,0,1,0.083674128,0.322062254,0
2491,35,295000,568,1065866,0,1,0.261797398,0.542590904,0
2492,70,200000,668,343928,0,0,0,0.48461169,0
2493,35,635000,672,2314464,0,2,0.413478685,0.529961312,0
2494,44,487000,779,1319392,3,2,0.617408856,0.464813938,0
2495,60,200000,776,718573,0,0,0,0.481504263,0
2496,66,378000,644,867516,8,1,0.435124456,0.494643509,0
2497,66,658000,602,1544396,2,1,0.111096689,0.234971427,0
2498,56,777000,583,2625492,1,1,0.109281725,0.395332241,0
2499,54,252000,625,872547,1,0,0,0.498270889,0
2500,49,200000,606,414822,3,0,0,0.300966074,0
2501,51,809000,705,3181132,1,0,0,0.286331379,0
2502,35,200000,692,342245,0,1,0.722361045,0.708084052,1
2503,32,398000,709,665160,6,0,0,0.227144743,0
2504,41,200000,775,597752,1,1,0.590224097,0.596804017,0
2505,39,700000,836,2314796,0,1,0.174682175,0.374264779,0
2506,36,212000,662,827269,2,0,0,0.370979795,0
2507,50,840000,759,2110386,3,1,0.13158637,0.223097022,0
2508,53,417000,614,651866,0,0,0,0.488560584,0
2509,43,200000,768,601448,4,0,0,0.319352315,0
2510,59,967000,756,2150840,3,0,0,0.099986977,0
2511,28,1083000,750,2796704,3,3,0.236309244,0.239185342,0
2512,39,593000,659,1613656,1,1,0.116870137,0.421494716,0
2513,33,200000,583,332256,9,0,0,0.340676128,0
2514,22,203000,510,551135,0,3,1.364860424,0.724069592,1
2515,41,305000,645,782568,2,1,0.252217639,0.441034451,0
2516,40,200000,803,656272,1,0,0,0.474102688,0
2517,60,1230000,619,3830422,4,0,0,0.129434878,0
2518,49,305000,728,598726,0,0,0,0.427308079,0
2519,29,200000,734,403069,0,1,0.363235984,0.640460459,0
2520,64,364000,621,774415,4,1,0.194562799,0.334529486,0
2521,56,200000,781,389475,1,0,0,0.468053536,0
2522,48,250000,359,785758,1,0,0,0.563255109,0
2523,39,200000,527,797215,2,0,0,0.361985168,0
2524,30,554000,558,1734170,3,0,0,0.270192129,0
2525,37,735000,568,2217277,0,1,0.164190557,0.434461957,0
2526,55,346000,683,873587,0,0,0,0.461495195,0
2527,64,200000,679,456290,9,1,0.628000981,0.566461419,0
2528,60,258000,689,974642,2,2,1.319764591,0.504978916,0
2529,36,273000,709,1070843,1,0,0,0.478690045,0
2530,28,200000,554,548388,4,0,0,0.388527787,0
2531,43,451000,528,1003701,2,0,0,0.294318079,0
2532,22,405000,689,1387248,0,0,0,0.427814715,0
2533,45,1073000,586,1964815,0,1,0.150865839,0.38169457,0
2534,40,830000,492,2833595,1,1,0.087854434,0.365991711,0
2535,36,200000,747,709474,5,0,0,0.290595555,0
2536,22,561000,789,1016677,0,0,0,0.396013818,0
2537,48,200000,805,788430,0,0,0,0.445392309,0
2538,35,501000,668,1985854,6,0,0,0.23550774,0
2539,27,200000,712,768359,0,1,0.56883869,0.637669071,0
2540,22,200000,786,548017,2,0,0,0.25894816,0
2541,41,345000,585,729738,0,1,0.490235212,0.655008226,0
2542,63,200000,761,591004,2,1,0.521872769,0.465659902,0
2543,61,200000,677,509966,1,0,0,0.437851952,0
2544,36,228000,741,459390,0,1,0.279824007,0.544335931,0
2545,34,289000,668,739606,2,3,0.912044696,0.515783303,0
2546,47,200000,779,631944,3,0,0,0.254973252,0
2547,30,200000,672,335456,3,0,0,0.280434327,0
2548,45,200000,501,466709,3,0,0,0.336463282,0
2549,51,381000,795,588449,2,1,0.170508284,0.284691739,0
2550,56,452000,555,1524929,2,0,0,0.271013229,0
2551,40,264000,775,818856,3,2,0.69015032,0.479592203,0
2552,39,760000,640,1259077,3,1,0.106744339,0.234936421,0
2553,31,383000,767,1498236,3,2,0.440976226,0.407450485,0
2554,32,200000,763,311310,2,0,0,0.32902095,0
2555,39,208000,693,618779,0,2,1.052346512,0.667494699,1
2556,46,200000,700,688183,0,0,0,0.425819666,0
2557,52,243000,692,843147,0,0,0,0.438159769,0
2558,32,730000,448,1157570,7,2,0.31124444,0.439998369,0
2559,59,497000,661,1871720,4,0,0,0.303114399,0
2560,38,947000,538,3594934,2,2,0.202508071,0.240387059,0
2561,41,204000,667,592309,0,0,0,0.44339028,0
2562,33,901000,535,2437392,0,3,0.358115436,0.489231656,0
2563,22,225000,531,362737,6,1,0.557908711,0.564896492,0
2564,52,1008000,810,2928124,6,1,0.129077058,0.122644592,0
2565,50,263000,756,663666,0,0,0,0.435185723,0
2566,38,507000,649,1740032,4,0,0,0.230136205,0
2567,42,1012000,668,2539825,1,1,0.118165133,0.286092321,0
2568,48,225000,625,722014,1,1,0.270423229,0.600632104,0
2569,23,326000,706,571647,4,0,0,0.326426466,0
2570,35,855000,582,1566685,2,0,0,0.156024928,0
2571,51,238000,749,440127,4,0,0,0.311314806,0
2572,26,200000,624,322762,0,0,0,0.485789669,0
2573,45,1846000,608,5000000,1,0,0,0.276730992,0
2574,25,200000,652,696983,1,2,1.771532059,0.717977589,1
2575,47,309000,590,935042,1,0,0,0.471732503,0
2576,41,759000,682,2229476,2,0,0,0.191247868,0
2577,22,200000,596,640311,0,3,1.546693942,0.695638962,1
2578,55,200000,696,469822,1,0,0,0.426124958,0
2579,33,337000,771,810446,1,1,0.409082252,0.581873369,0
2580,32,200000,578,457135,3,1,0.834146587,0.549217431,0
2581,44,207000,636,679016,2,1,0.745410449,0.494925661,0
2582,55,334000,696,635969,3,1,0.189699788,0.369961089,0
2583,29,210000,606,321838,0,1,0.323110001,0.575731094,0
2584,42,200000,696,598098,1,0,0,0.438852039,0
2585,47,1126000,705,4341803,0,1,0.067099718,0.319946841,0
2586,50,294000,758,888914,0,1,0.392258873,0.534529625,0
2587,44,972000,589,3360499,0,0,0,0.325334876,0
2588,37,212000,555,674579,0,0,0,0.556970695,0
2589,32,200000,619,548718,2,2,1.186695257,0.510785912,0
2590,43,341000,553,1123929,18,1,0.311176409,0.446598416,0
2591,29,220000,706,783257,0,0,0,0.467216436,0
2592,22,200000,533,412365,5,2,0.832613917,0.567374917,0
2593,47,1007000,883,2356708,0,1,0.090558803,0.253927957,0
2594,52,200000,779,411862,3,3,2.445782132,0.480743086,0
2595,22,200000,651,526086,3,2,1.573603469,0.497850413,0
2596,29,886000,736,3289417,6,0,0,0.092071103,0
2597,49,200000,486,472603,0,1,0.762551766,0.762444316,1
2598,66,200000,900,487233,1,1,0.575662496,0.573862395,0
2599,42,200000,590,730183,0,2,1.474668927,0.738078365,1
2600,33,1285000,637,3583140,1,1,0.082851812,0.345110116,0
2601,39,200000,464,567724,7,0,0,0.350278652,0
2602,58,282000,698,1029864,4,0,0,0.266954445,0
2603,34,610000,539,1663053,3,0,0,0.247032599,0
2604,32,392000,660,1255926,2,2,0.545419396,0.491448225,0
2605,36,254000,595,435384,6,2,0.753472644,0.569149367,0
2606,30,200000,542,389315,1,0,0,0.475366659,0
2607,43,200000,569,502188,0,1,0.516924249,0.685294229,1
2608,61,317000,672,867659,5,2,0.912749272,0.484370976,0
2609,45,200000,521,782866,0,0,0,0.494671049,0
2610,38,322000,575,1264374,0,0,0,0.482362543,0
2611,38,495000,716,1795856,0,0,0,0.385383581,0
2612,23,638000,900,1460380,2,2,0.446787156,0.300864426,0
2613,52,200000,697,782014,2,1,0.703438127,0.519355355,0
2614,41,1937000,558,5000000,0,0,0,0.299582156,0
2615,39,535000,613,1328057,3,0,0,0.246236073,0
2616,70,267000,653,868868,4,1,0.361994593,0.436920723,0
2617,45,715000,615,1102034,7,2,0.225698499,0.310573193,0
2618,32,2255000,740,4206447,2,1,0.040724888,0.114034828,0
2619,36,200000,671,714842,4,0,0,0.295965812,0
2620,55,219000,740,681951,4,0,0,0.249879959,0
2621,43,200000,618,482097,0,2,0.941143924,0.659092954,1
2622,24,319000,782,877781,1,0,0,0.363866793,0
2623,53,372000,633,1399782,1,0,0,0.439159883,0
2624,33,259000,552,797446,0,2,0.556843529,0.673759685,1
2625,64,200000,867,499074,1,3,2.568051749,0.603045533,0
2626,54,200000,467,360163,1,1,0.823574491,0.727278321,1
2627,36,375000,576,837887,0,1,0.258717349,0.571538421,0
2628,57,994000,587,3922175,0,0,0,0.328220016,0
2629,42,200000,900,518681,1,0,0,0.397931394,0
2630,52,398000,830,1066480,3,0,0,0.180030139,0
2631,47,200000,799,549299,5,1,0.660346517,0.435417715,0
2632,31,404000,616,1498945,2,0,0,0.264989783,0
2633,34,200000,892,601964,1,2,1.210268987,0.595163418,0
2634,54,200000,686,646838,1,0,0,0.425823836,0
2635,37,200000,747,494706,0,1,0.431322858,0.606302524,0
2636,37,200000,667,314543,0,1,0.853464956,0.716369237,1
2637,30,378000,645,1446769,4,1,0.164134103,0.315155543,0
2638,47,200000,624,774563,1,0,0,0.536851651,0
2639,66,200000,629,774576,4,2,1.547693672,0.576000511,0
2640,29,258000,710,995678,3,0,0,0.332011449,0
2641,42,200000,686,707620,0,1,0.58656476,0.707699184,1
2642,58,1351000,646,4338723,2,1,0.065061473,0.118696282,0
2643,41,200000,800,722254,1,0,0,0.398450143,0
2644,47,200000,353,600273,1,1,0.458266819,0.729077304,1
2645,29,200000,700,367184,2,1,0.453158555,0.45905427,0
2646,47,1354000,721,3355273,12,2,0.231775438,0.185147964,0
2647,39,441000,764,1732352,5,2,0.35606304,0.410530237,0
2648,53,200000,643,475568,7,0,0,0.310862881,0
2649,56,726000,670,2664107,0,0,0,0.319588835,0
2650,70,321000,748,556302,0,0,0,0.438005542,0
2651,48,338000,799,789385,0,3,1.283517577,0.558859177,0
2652,45,200000,619,475476,0,0,0,0.479694666,0
2653,44,200000,676,325801,1,1,0.698111527,0.654209297,0
2654,37,363000,817,652578,3,1,0.37239963,0.420606605,0
2655,46,200000,437,396582,2,1,0.699449233,0.605783461,0
2656,38,1376000,580,4946085,7,0,0,0.171314023,0
2657,44,200000,796,331700,8,0,0,0.2475701,0
2658,57,1069000,759,2401778,0,0,0,0.289891826,0
2659,29,242000,702,369155,5,0,0,0.287745215,0
2660,55,351000,605,1136913,1,0,0,0.481267217,0
2661,57,567000,561,1729779,1,0,0,0.466712618,0
2662,40,200000,590,622491,4,1,0.62006441,0.554198219,0
2663,22,584000,804,1422598,0,0,0,0.336753526,0
2664,34,200000,587,404133,6,0,0,0.316058276,0
2665,57,200000,660,660160,3,0,0,0.319027556,0
2666,41,200000,574,705558,6,0,0,0.393913161,0
2667,30,200000,734,369300,15,0,0,0.268843984,0
2668,35,221000,596,600473,2,0,0,0.387833746,0
2669,52,379000,640,804158,0,1,0.159327828,0.522378739,0
2670,48,505000,481,969734,0,0,0,0.45551265,0
2671,39,333000,488,1110825,1,2,0.984917461,0.708733175,1
2672,37,200000,650,569048,0,0,0,0.448382994,0
2673,37,374000,517,763133,5,2,0.483328128,0.499246247,0
2674,30,300000,860,682500,1,2,0.83482957,0.566974176,0
2675,61,623000,443,2440063,11,1,0.111472892,0.329657102,0
2676,38,539000,569,1952095,3,2,0.459341803,0.500872254,0
2677,56,275000,651,1017463,0,0,0,0.451006902,0
2678,60,200000,613,530006,1,0,0,0.498050191,0
2679,53,200000,539,611903,1,0,0,0.486535949,0
2680,36,200000,554,488383,2,0,0,0.388930653,0
2681,46,202000,550,342244,2,0,0,0.372194752,0
2682,41,341000,621,853411,0,1,0.379184626,0.603414596,0
2683,31,510000,845,1522325,3,0,0,0.23555198,0
2684,45,256000,657,567772,2,0,0,0.356065084,0
2685,27,272000,768,984606,4,0,0,0.291951127,0
2686,56,305000,700,572713,5,1,0.315115759,0.458644211,0
2687,36,200000,761,483564,0,3,1.526826476,0.652811513,0
2688,44,200000,370,362451,0,1,0.412525374,0.774370531,1
2689,45,200000,619,502416,3,0,0,0.334612683,0
2690,38,200000,780,319830,11,0,0,0.248674419,0
2691,49,410000,592,894363,1,1,0.382900779,0.652741837,0
2692,36,200000,826,500367,0,0,0,0.391229819,0
2693,52,216000,798,582209,0,3,1.402763378,0.605151004,0
2694,25,408000,603,1166570,1,0,0,0.413310339,0
2695,43,428000,599,936240,1,0,0,0.427081285,0
2696,65,200000,548,561520,1,3,1.537970009,0.696261347,1
2697,29,658000,587,1824312,3,2,0.352367723,0.390890648,0
2698,33,740000,526,1694929,0,1,0.091494035,0.475910282,0
2699,48,200000,692,715100,0,0,0,0.424584239,0
2700,44,200000,504,572820,1,1,0.513844257,0.759844311,1
2701,46,783000,710,1824917,5,0,0,0.130382526,0
2702,47,235000,712,909061,2,0,0,0.255900169,0
2703,49,200000,483,722556,10,0,0,0.402857682,0
2704,55,200000,804,791293,2,1,0.643479209,0.519331523,0
2705,46,214000,701,691345,0,1,0.517068812,0.630463184,0
2706,39,200000,724,489111,0,0,0,0.442828045,0
2707,50,200000,574,440430,3,2,1.345155138,0.525541687,0
2708,64,276000,712,871689,2,0,0,0.334317424,0
2709,40,1000000,762,3952041,2,0,0,0.073036043,0
2710,30,206000,640,631758,4,1,0.863077067,0.529637956,0
2711,55,704000,850,2607642,3,2,0.217866593,0.267287431,0
2712,40,970000,654,2253075,0,3,0.268151772,0.402047629,0
2713,22,975000,764,2454449,4,1,0.127909842,0.19603225,0
2714,52,346000,679,1302928,2,0,0,0.329811708,0
2715,35,200000,708,678433,1,3,0.962189606,0.660160102,1
2716,40,406000,482,1605131,2,2,0.53337238,0.546071595,0
2717,45,689000,687,2368031,2,0,0,0.171781427,0
2718,44,249000,576,652701,0,1,0.368077516,0.692034588,1
2719,50,1289000,565,3644866,1,1,0.135283738,0.343611828,0
2720,36,581000,824,2179498,1,0,0,0.358414032,0
2721,48,447000,628,1286965,1,3,0.506925561,0.610213573,0
2722,38,713000,549,1524745,0,0,0,0.370054226,0
2723,50,362000,614,937235,0,1,0.433035604,0.588433868,0
2724,49,200000,519,558157,0,0,0,0.532989581,0
2725,30,200000,793,348359,1,1,0.377691717,0.561226587,0
2726,55,788000,580,2647212,6,1,0.109607074,0.218348972,0
2727,35,200000,702,354676,0,0,0,0.438666669,0
2728,51,219000,785,550192,1,0,0,0.408692649,0
2729,46,200000,599,702311,1,3,2.666775735,0.700741679,1
2730,64,1336000,703,3565685,4,1,0.093464377,0.141644721,0
2731,39,1218000,546,4390937,0,1,0.068178125,0.302820278,0
2732,37,200000,894,470940,0,0,0,0.405602858,0
2733,41,306000,743,1191591,0,0,0,0.454608078,0
2734,38,200000,630,404734,14,1,0.473284413,0.536737281,0
2735,51,466000,572,743577,2,2,0.426149991,0.510747355,0
2736,22,424000,638,1560772,0,0,0,0.391248354,0
2737,29,557000,616,1882942,0,1,0.145036901,0.495546661,0
2738,29,361000,845,750865,0,0,0,0.3786526,0
2739,53,3767000,527,5000000,0,0,0,0.326492851,0
2740,62,200000,663,551140,4,1,0.79597597,0.530909993,0
2741,40,200000,648,775532,2,0,0,0.316531883,0
2742,39,200000,638,552514,2,0,0,0.319788835,0
2743,42,200000,639,535937,1,1,0.647935945,0.700184451,1
2744,55,200000,638,524569,2,0,0,0.291809842,0
2745,30,200000,737,467437,0,1,0.787737622,0.663211938,1
2746,44,200000,710,566850,1,1,0.508670967,0.685792405,1
2747,53,200000,691,526277,3,1,0.78738051,0.505299296,0
2748,48,427000,346,679727,0,0,0,0.499652361,0
2749,44,200000,679,430217,2,0,0,0.295005358,0
2750,54,228000,484,463479,5,1,0.708582886,0.539850632,0
2751,22,600000,714,2201153,0,0,0,0.320971932,0
2752,50,200000,797,599434,6,2,1.322963486,0.45100212,0
2753,34,211000,557,719342,0,1,0.81753058,0.663500624,1
2754,22,372000,623,1447848,1,0,0,0.425956874,0
2755,48,200000,590,622019,2,1,0.303350118,0.455313564,0
2756,58,200000,773,791304,2,2,1.644739009,0.541855459,0
2757,40,366000,659,834264,0,0,0,0.488002107,0
2758,53,417000,822,819683,4,0,0,0.190454885,0
2759,61,1719000,691,4311724,10,2,0.098413487,0.130335277,0
2760,57,309000,674,827192,0,0,0,0.44727397,0
2761,61,561000,656,2097244,6,0,0,0.205961767,0
2762,50,225000,731,652466,2,0,0,0.300487274,0
2763,42,350000,476,780658,8,0,0,0.343772304,0
2764,22,1203000,658,4037972,0,1,0.1320275,0.315939956,0
2765,39,200000,642,552915,4,1,0.504493213,0.568260517,0
2766,31,389000,722,741173,0,2,0.659130101,0.644895103,0
2767,68,1834000,631,5000000,6,1,0.083593537,0.221893028,0
2768,39,345000,546,1303577,3,3,1.267954636,0.504058811,0
2769,43,1185000,650,4273769,1,0,0,0.322161083,0
2770,48,200000,541,593404,0,0,0,0.52345126,0
2771,42,260000,457,635104,5,3,1.256541205,0.59181261,0
2772,62,276000,722,474015,2,0,0,0.329962655,0
2773,34,200000,707,534824,1,1,0.509307317,0.708596413,1
2774,44,200000,696,676039,1,0,0,0.490681126,0
2775,33,200000,780,480136,5,1,0.375249151,0.424883904,0
2776,26,562000,583,1173802,1,2,0.626670799,0.614133466,0
2777,34,588000,506,2251128,0,0,0,0.44583872,0
2778,41,359000,642,1275846,7,0,0,0.329114004,0
2779,36,563000,615,1742872,1,0,0,0.420044771,0
2780,33,231000,565,425492,1,0,0,0.490461428,0
2781,25,791000,642,1473057,0,0,0,0.330038045,0
2782,41,270000,588,474673,6,1,0.650498938,0.49154377,0
2783,23,282000,466,857489,0,0,0,0.566593453,0
2784,51,211000,605,377459,3,0,0,0.304395235,0
2785,42,496000,536,1788857,6,0,0,0.305326412,0
2786,24,200000,673,796482,0,1,0.455189421,0.694907623,1
2787,38,646000,584,1560652,5,0,0,0.235919858,0
2788,32,200000,761,526834,1,1,0.336395783,0.610904195,0
2789,45,200000,810,655833,3,2,1.512701766,0.510381608,0
2790,58,498000,717,1913755,1,0,0,0.342484604,0
2791,22,247000,494,922602,3,0,0,0.364797706,0
2792,43,200000,800,328795,0,1,0.619405829,0.652435882,0
2793,40,597000,807,1147839,0,0,0,0.323985351,0
2794,50,200000,651,677298,8,0,0,0.337516725,0
2795,44,224000,782,721780,0,1,0.424311828,0.612503855,0
2796,32,945000,594,1732228,5,0,0,0.130872938,0
2797,38,1072000,463,2953533,0,0,0,0.336864787,0
2798,32,1104000,573,3811048,1,3,0.356706898,0.404529081,0
2799,54,208000,822,425765,5,0,0,0.238962608,0
2800,42,812000,500,2986713,0,2,0.186637801,0.45621386,0
2801,64,200000,649,326485,6,0,0,0.341025266,0
2802,41,200000,653,691097,2,2,1.078444386,0.496956774,0
2803,33,200000,598,607909,1,1,0.489451121,0.722009042,1
2804,23,1209000,605,2766190,3,0,0,0.135632122,0
2805,22,200000,657,660466,1,1,0.336765624,0.657771242,1
2806,22,239000,593,825963,1,2,1.151483576,0.681349606,1
2807,45,200000,507,766949,3,0,0,0.345981098,0
2808,48,501000,671,1212137,1,1,0.337079589,0.561712215,0
